seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,37,0.694444,0.8060548901557922,0.8861111402511597,0.774545431137085,0.8402366638183594,0.924919605255127,0.4138358036802231,0.05338119715452194,0.1295517534017563,nan,,results/flip_only/obs_30_8_area/logs/seed_42.log
101,112,0.702899,0.8396226167678833,0.9055555462837219,0.8047016263008118,0.8777120113372803,0.9438396692276001,0.3514700588021677,0.019729848951101303,0.10742797702550888,nan,,results/flip_only/obs_30_8_area/logs/seed_101.log
202,118,0.715328,0.8188050985336304,0.8972222208976746,0.8132295608520508,0.824457585811615,0.934145450592041,0.4218192426292268,0.07398073375225067,0.12291859090328217,nan,,results/flip_only/obs_30_8_area/logs/seed_202.log
303,357,0.721804,0.8175473809242249,0.8983333110809326,0.8266128897666931,0.8086785078048706,0.9418596029281616,0.2873611535169086,0.02654087543487549,0.07907868921756744,nan,,results/flip_only/obs_30_8_area/logs/seed_303.log
404,113,0.685921,0.8338192701339722,0.9049999713897705,0.8218390941619873,0.8461538553237915,0.9391549825668335,0.3501047553624721,0.02655903995037079,0.10073085874319077,nan,,results/flip_only/obs_30_8_area/logs/seed_404.log
505,129,0.705036,0.8428290486335754,0.9111111164093018,0.839530348777771,0.8461538553237915,0.9453879594802856,0.3187072345453944,0.033000439405441284,0.09456267207860947,nan,,results/flip_only/obs_30_8_area/logs/seed_505.log
606,138,0.708955,0.8135265707969666,0.8927778005599976,0.7973484992980957,0.8303747773170471,0.9275434017181396,0.4400647084535571,0.07204437255859375,0.13926668465137482,nan,,results/flip_only/obs_30_8_area/logs/seed_606.log
707,98,0.751724,0.8327067494392395,0.9011111259460449,0.795332133769989,0.8737672567367554,0.9395775198936462,0.3158096071473647,0.03513149172067642,0.09090659022331238,nan,,results/flip_only/obs_30_8_area/logs/seed_707.log
808,105,0.741313,0.8364348411560059,0.9072222113609314,0.8307393193244934,0.8422091007232666,0.9347723722457886,0.359482005120677,0.038153618574142456,0.10498508810997009,nan,,results/flip_only/obs_30_8_area/logs/seed_808.log
909,33,0.710938,0.8053950071334839,0.8877778053283691,0.7871939539909363,0.824457585811615,0.9276348948478699,0.3033388121530678,0.03346860408782959,0.08784434199333191,nan,,results/flip_only/obs_30_8_area/logs/seed_909.log
1010,22,0.686567,0.8052434325218201,0.8844444155693054,0.7664884328842163,0.848126232624054,0.9170941710472107,0.3852560242787149,0.014626424759626389,0.11584128439426422,nan,,results/flip_only/obs_30_8_area/logs/seed_1010.log
1111,22,0.671587,0.7932647466659546,0.8772222399711609,0.754448413848877,0.8362919092178345,0.9144780039787292,0.38177306096704333,0.04091222211718559,0.11607219278812408,nan,,results/flip_only/obs_30_8_area/logs/seed_1111.log
1212,25,0.680162,0.8099502325057983,0.8938888907432556,0.8172690868377686,0.8027613162994385,0.930690348148346,0.36308739140607743,0.02147606387734413,0.1122424453496933,nan,,results/flip_only/obs_30_8_area/logs/seed_1212.log
1313,112,0.697183,0.8357628583908081,0.9061111211776733,0.8237547874450684,0.848126232624054,0.9435024857521057,0.3188476674292138,0.02488103322684765,0.09666648507118225,nan,,results/flip_only/obs_30_8_area/logs/seed_1313.log
1414,91,0.729927,0.8481375575065613,0.9116666913032532,0.8222222328186035,0.8757396340370178,0.943940281867981,0.2860887376842186,0.021766765043139458,0.0828566625714302,nan,,results/flip_only/obs_30_8_area/logs/seed_1414.log
1515,32,0.688797,0.8151950836181641,0.8999999761581421,0.8501070737838745,0.7830374836921692,0.9358081817626953,0.3138720244009987,0.0359795056283474,0.09228479862213135,nan,,results/flip_only/obs_30_8_area/logs/seed_1515.log
