seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,109,0.702703,0.7822374105453491,0.8583333492279053,0.6897590160369873,0.9033530354499817,0.9260896444320679,0.2610152212851957,0.04422788321971893,0.08024174720048904,0.2854093015193939,,results/orig/obs30_8_area_edl_mse/logs/seed_42.log
101,121,0.704918,0.7970401644706726,0.8933333158493042,0.858769953250885,0.7435897588729858,0.9234049320220947,0.28629937066374106,0.09590772539377213,0.09390807896852493,0.39920270442962646,,results/orig/obs30_8_area_edl_mse/logs/seed_101.log
202,95,0.743083,0.839801013469696,0.9105555415153503,0.8473895788192749,0.8323471546173096,0.9382854700088501,0.25717727760256126,0.066595159471035,0.08184637874364853,0.31953975558280945,,results/orig/obs30_8_area_edl_mse/logs/seed_202.log
303,123,0.706349,0.8235294222831726,0.903333306312561,0.8475991487503052,0.800788938999176,0.9261743426322937,0.2725989856896535,0.06074041500687599,0.08557116985321045,0.3088764250278473,,results/orig/obs30_8_area_edl_mse/logs/seed_303.log
404,234,0.716312,0.8180943131446838,0.8949999809265137,0.798872172832489,0.8382642865180969,0.9358158111572266,0.2919340336295283,0.06423916667699814,0.0944538563489914,0.3338683545589447,,results/orig/obs30_8_area_edl_mse/logs/seed_404.log
505,240,0.719697,0.8047337532043457,0.8899999856948853,0.8047337532043457,0.8047337532043457,0.914301872253418,0.3079556021356807,0.07056545466184616,0.09889932721853256,0.36113089323043823,,results/orig/obs30_8_area_edl_mse/logs/seed_505.log
606,139,0.702509,0.8199234008789062,0.8955555558204651,0.7970204949378967,0.844181478023529,0.9329411387443542,0.2627056157424843,0.05368129909038544,0.08314349502325058,0.3118404746055603,,results/orig/obs30_8_area_edl_mse/logs/seed_606.log
707,114,0.698529,0.8124411106109619,0.8894444704055786,0.7779783606529236,0.8500986099243164,0.9338830709457397,0.26317364910738356,0.0748518630862236,0.0846506729722023,0.33900073170661926,,results/orig/obs30_8_area_edl_mse/logs/seed_707.log
808,103,0.721429,0.8228782415390015,0.8933333158493042,0.7729635834693909,0.8796843886375427,0.9326413869857788,0.2506637016730535,0.04144297167658806,0.07569680362939835,0.25919443368911743,,results/orig/obs30_8_area_edl_mse/logs/seed_808.log
909,154,0.693548,0.8420019745826721,0.9105555415153503,0.837890625,0.8461538553237915,0.9292495846748352,0.27994051305499246,0.08443742245435715,0.09051868319511414,0.3437682092189789,,results/orig/obs30_8_area_edl_mse/logs/seed_909.log
1010,122,0.706767,0.8082191944122314,0.8911111354827881,0.8019417524337769,0.814595639705658,0.9197369813919067,0.32126009710623366,0.08020474761724472,0.10531258583068848,0.38995829224586487,,results/orig/obs30_8_area_edl_mse/logs/seed_1010.log
1111,246,0.712551,0.8119022250175476,0.9016666412353516,0.8801843523979187,0.7534517049789429,0.9310396909713745,0.2674246192857597,0.05712952837347984,0.0836699828505516,0.30972492694854736,,results/orig/obs30_8_area_edl_mse/logs/seed_1111.log
1212,235,0.742188,0.8016443848609924,0.8927778005599976,0.8369098901748657,0.7692307829856873,0.9190245866775513,0.36324010253613626,0.05751790106296539,0.11460059136152267,0.33092573285102844,,results/orig/obs30_8_area_edl_mse/logs/seed_1212.log
1313,110,0.696356,0.8105263113975525,0.8999999761581421,0.8690744638442993,0.7593688368797302,0.9289727210998535,0.2882683077954037,0.10974158346652985,0.09590538591146469,0.4183720648288727,,results/orig/obs30_8_area_edl_mse/logs/seed_1313.log
1414,165,0.725926,0.829959511756897,0.9066666960716248,0.8523908257484436,0.8086785078048706,0.9323439598083496,0.2711402908061224,0.058664560317993164,0.08573716133832932,0.310596764087677,,results/orig/obs30_8_area_edl_mse/logs/seed_1414.log
1515,118,0.707224,0.8139773607254028,0.8994444608688354,0.8497853875160217,0.7810651063919067,0.9306781888008118,0.28938891959713015,0.09313177317380905,0.0948498472571373,0.3901974856853485,,results/orig/obs30_8_area_edl_mse/logs/seed_1515.log
