seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,101,0.712766,0.8296399116516113,0.9033018946647644,0.8228021860122681,0.8365921974182129,0.9314805865287781,0.2892949946323674,0.08757334202528,0.0941196158528328,0.37543347477912903,,results/flip_only/obs15_9_edl_mse/logs/seed_42.log
101,266,0.730159,0.8218623399734497,0.8962264060974121,0.795039176940918,0.8505586385726929,0.9283828139305115,0.33446427884491614,0.09685832262039185,0.11030171066522598,0.41492319107055664,,results/flip_only/obs15_9_edl_mse/logs/seed_101.log
202,133,0.733696,0.7968970537185669,0.8867924809455872,0.8048433065414429,0.7891061305999756,0.9201756119728088,0.31495880833940965,0.06999403238296509,0.10166268050670624,0.364044725894928,,results/flip_only/obs15_9_edl_mse/logs/seed_202.log
303,102,0.724719,0.816067636013031,0.8974056839942932,0.8236131072044373,0.8086591958999634,0.9279423952102661,0.2975600342342341,0.09318197518587112,0.09739112108945847,0.38875794410705566,,results/flip_only/obs15_9_edl_mse/logs/seed_303.log
404,153,0.733696,0.8328729271888733,0.9048742055892944,0.8237704634666443,0.8421787619590759,0.9346348643302917,0.261540822283184,0.055907294154167175,0.0820060521364212,0.30348408222198486,,results/flip_only/obs15_9_edl_mse/logs/seed_404.log
505,38,0.709141,0.8080949187278748,0.891902506351471,0.8075313568115234,0.8086591958999634,0.9248896837234497,0.30695751821113,0.0669880360364914,0.09917876124382019,0.36552730202674866,,results/flip_only/obs15_9_edl_mse/logs/seed_505.log
606,114,0.734807,0.83753502368927,0.9088050127029419,0.8398876190185547,0.8351955413818359,0.9380645751953125,0.2550801837206375,0.07751697301864624,0.08139139413833618,0.3328145146369934,,results/flip_only/obs15_9_edl_mse/logs/seed_606.log
707,125,0.731302,0.8242856860160828,0.9033018946647644,0.8435672521591187,0.8058659434318542,0.9310248494148254,0.296791626924688,0.07704705744981766,0.09603926539421082,0.3618713319301605,,results/flip_only/obs15_9_edl_mse/logs/seed_707.log
808,108,0.718232,0.8265162110328674,0.9033018946647644,0.8347578644752502,0.8184357285499573,0.9345203042030334,0.2700084509069613,0.07747826725244522,0.08651173114776611,0.3457147479057312,,results/flip_only/obs15_9_edl_mse/logs/seed_808.log
909,97,0.723529,0.8324723243713379,0.9107704162597656,0.8826290965080261,0.7877094745635986,0.9322782158851624,0.2738549482559715,0.10055968165397644,0.08946973085403442,0.38317209482192993,,results/flip_only/obs15_9_edl_mse/logs/seed_909.log
1010,26,0.721591,0.8198395371437073,0.9029088020324707,0.858015239238739,0.7849162220954895,0.9227917194366455,0.3231699683657295,0.07303714007139206,0.10507510602474213,0.38294553756713867,,results/flip_only/obs15_9_edl_mse/logs/seed_1010.log
1111,104,0.717949,0.8378766179084778,0.9111635088920593,0.8613569140434265,0.8156424760818481,0.9400399923324585,0.2673747455786931,0.05967439338564873,0.08430823683738708,0.31185033917427063,,results/flip_only/obs15_9_edl_mse/logs/seed_1111.log
1212,124,0.728723,0.8108484148979187,0.893081784248352,0.807479202747345,0.8142458200454712,0.935869574546814,0.2873214457175453,0.05471501871943474,0.09203504025936127,0.3139861822128296,,results/flip_only/obs15_9_edl_mse/logs/seed_1212.log
1313,132,0.72,0.8151862621307373,0.8985849022865295,0.8367646932601929,0.7946927547454834,0.9299864768981934,0.2779453827056579,0.08425629138946533,0.09039996564388275,0.3713427484035492,,results/flip_only/obs15_9_edl_mse/logs/seed_1313.log
1414,83,0.724796,0.8362863063812256,0.9091981053352356,0.8489208817481995,0.8240223526954651,0.9328393936157227,0.2763350400939925,0.07815738022327423,0.08863084763288498,0.350468248128891,,results/flip_only/obs15_9_edl_mse/logs/seed_1414.log
1515,116,0.743169,0.8313338160514832,0.9060534834861755,0.840228259563446,0.8226256966590881,0.936520516872406,0.26958957823414076,0.08564016222953796,0.08772058039903641,0.36035001277923584,,results/flip_only/obs15_9_edl_mse/logs/seed_1515.log
