seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,157,0.73822,0.7989093661308289,0.884040892124176,0.7802929282188416,0.8184357285499573,0.9181662201881409,0.3353311796830602,0.025887073948979378,0.09096835553646088,nan,,results/orig/obs15_8_area_det/logs/seed_42.log
101,121,0.704918,0.8309455513954163,0.9072327017784119,0.8529411554336548,0.8100558519363403,0.9328256845474243,0.2859970766442406,0.03579651191830635,0.08091308921575546,nan,,results/orig/obs15_8_area_det/logs/seed_101.log
202,99,0.715447,0.8164689540863037,0.8966194987297058,0.8158996105194092,0.8170391321182251,0.9308322668075562,0.31344201852890524,0.022629793733358383,0.08986814320087433,nan,,results/orig/obs15_8_area_det/logs/seed_202.log
303,131,0.712042,0.8254180550575256,0.8974056839942932,0.7920410633087158,0.8617318272590637,0.9307246208190918,0.27861664899518596,0.028467943891882896,0.07476957887411118,nan,,results/orig/obs15_8_area_det/logs/seed_303.log
404,161,0.703797,0.8190988302230835,0.8942610025405884,0.7898832559585571,0.8505586385726929,0.9303486347198486,0.310118000519283,0.02798295021057129,0.08474835753440857,nan,,results/orig/obs15_8_area_det/logs/seed_404.log
505,85,0.697674,0.8073022365570068,0.8879716992378235,0.7824377417564392,0.833798885345459,0.9160536527633667,0.3276121613855162,0.04917566105723381,0.0871233195066452,nan,,results/orig/obs15_8_area_det/logs/seed_505.log
606,151,0.722955,0.8278236985206604,0.9017295837402344,0.8165760636329651,0.839385449886322,0.9299483299255371,0.29450386110926474,0.02486082911491394,0.08003439754247665,nan,,results/orig/obs15_8_area_det/logs/seed_606.log
707,170,0.725849,0.8255261182785034,0.8989779949188232,0.803170382976532,0.8491619825363159,0.9271114468574524,0.30873131376775487,0.03413916751742363,0.0802566260099411,nan,,results/orig/obs15_8_area_det/logs/seed_707.log
808,40,0.71618,0.828713595867157,0.9052672982215881,0.8437047600746155,0.8142458200454712,0.9303241968154907,0.2878142626370251,0.0365201011300087,0.07949356734752655,nan,,results/orig/obs15_8_area_det/logs/seed_808.log
909,299,0.717822,0.8112449645996094,0.8891509175300598,0.7789202928543091,0.8463687300682068,0.9334086179733276,0.29583723926649774,0.024359751492738724,0.08086743205785751,nan,,results/orig/obs15_8_area_det/logs/seed_909.log
1010,96,0.697436,0.8190476298332214,0.8954402804374695,0.7984085083007812,0.840782105922699,0.9340626001358032,0.28875649386355895,0.016667110845446587,0.0783393457531929,nan,,results/orig/obs15_8_area_det/logs/seed_1010.log
1111,110,0.722063,0.8255813717842102,0.9056603908538818,0.8606060743331909,0.7932960987091064,0.9269441366195679,0.30251382391899595,0.044274989515542984,0.08150040358304977,nan,,results/orig/obs15_8_area_det/logs/seed_1111.log
1212,153,0.724868,0.8322895169258118,0.9052672982215881,0.8294035792350769,0.8351955413818359,0.9364364147186279,0.2854667407479319,0.026018504053354263,0.07640160620212555,nan,,results/orig/obs15_8_area_det/logs/seed_1212.log
1313,9,0.704961,0.7919191718101501,0.8785377144813538,0.7646293640136719,0.8212290406227112,0.9146608114242554,0.32508243614462295,0.03919479623436928,0.09482759237289429,nan,,results/orig/obs15_8_area_det/logs/seed_1313.log
1414,80,0.71875,0.8229665160179138,0.8981918096542358,0.8058902025222778,0.840782105922699,0.930243968963623,0.2931428977904759,0.027131982147693634,0.07774530351161957,nan,,results/orig/obs15_8_area_det/logs/seed_1414.log
1515,218,0.719577,0.8109273910522461,0.8966194987297058,0.8355555534362793,0.7877094745635986,0.927545428276062,0.31584973808035716,0.025586262345314026,0.08071763068437576,nan,,results/orig/obs15_8_area_det/logs/seed_1515.log
