seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,24,0.677551,0.8062826991081238,0.8972222208976746,0.859375,0.7593688368797302,0.91062331199646,0.2826175599477,0.08360213041305542,0.09012450277805328,0.36995694041252136,,results/orig/obs30_8_ratio_edl_mse/logs/seed_42.log
101,103,0.664093,0.8170974254608154,0.897777795791626,0.8236473202705383,0.8106508851051331,0.9311999082565308,0.27116009658247037,0.05983445793390274,0.08628050982952118,0.32010290026664734,,results/orig/obs30_8_ratio_edl_mse/logs/seed_101.log
202,172,0.707317,0.8158996105194092,0.902222216129303,0.8685969114303589,0.7692307829856873,0.9401922821998596,0.2564882242834625,0.07061392068862915,0.08223225921392441,0.3311608135700226,,results/orig/obs30_8_ratio_edl_mse/logs/seed_202.log
303,43,0.699647,0.8069533109664917,0.882777750492096,0.7525597214698792,0.8698225021362305,0.9343857765197754,0.2653942275646785,0.07040143758058548,0.08483186364173889,0.33147838711738586,,results/orig/obs30_8_ratio_edl_mse/logs/seed_303.log
404,232,0.679868,0.779691755771637,0.8650000095367432,0.7214764952659607,0.848126232624054,0.921671986579895,0.2974010268035046,0.039840325713157654,0.09415532648563385,0.31218695640563965,,results/orig/obs30_8_ratio_edl_mse/logs/seed_404.log
505,220,0.715385,0.798774242401123,0.8905555605888367,0.8283898234367371,0.7712031602859497,0.926551103591919,0.29525923601061865,0.06747213006019592,0.09579437226057053,0.35812807083129883,,results/orig/obs30_8_ratio_edl_mse/logs/seed_505.log
606,229,0.681319,0.8298279047012329,0.9011111259460449,0.8051947951316833,0.8560158014297485,0.9353246688842773,0.2630788235228986,0.05315053090453148,0.0819375291466713,0.2962212562561035,,results/orig/obs30_8_ratio_edl_mse/logs/seed_606.log
707,112,0.695971,0.7977736592292786,0.8788889050483704,0.7530648112297058,0.848126232624054,0.9211030006408691,0.2857699689417771,0.08369302749633789,0.09160315990447998,0.36684659123420715,,results/orig/obs30_8_ratio_edl_mse/logs/seed_707.log
808,88,0.702899,0.8118628263473511,0.8872222304344177,0.7657342553138733,0.8639053106307983,0.9315812587738037,0.28207546601438993,0.07564858347177505,0.09010940045118332,0.3549955487251282,,results/orig/obs30_8_ratio_edl_mse/logs/seed_808.log
909,147,0.712329,0.8261682391166687,0.8966666460037231,0.7850799560546875,0.8717948794364929,0.9384326934814453,0.26409327884765893,0.08183947205543518,0.08657924085855484,0.37077659368515015,,results/orig/obs30_8_ratio_edl_mse/logs/seed_909.log
1010,27,0.678571,0.7849462628364563,0.8666666746139526,0.7192118167877197,0.8639053106307983,0.9178156852722168,0.28295396091214203,0.07162687927484512,0.09004496037960052,0.3572397828102112,,results/orig/obs30_8_ratio_edl_mse/logs/seed_1010.log
1111,103,0.685315,0.7913669347763062,0.8711110949516296,0.7272727489471436,0.867850124835968,0.9228191375732422,0.278512244843392,0.06209661811590195,0.08828087896108627,0.335027813911438,,results/orig/obs30_8_ratio_edl_mse/logs/seed_1111.log
1212,113,0.712803,0.7686635851860046,0.8605555295944214,0.7214533090591431,0.8224852085113525,0.9128389358520508,0.3219269945296052,0.0631583034992218,0.10672054439783096,0.4094451367855072,,results/orig/obs30_8_ratio_edl_mse/logs/seed_1212.log
1313,44,0.682353,0.8088530898094177,0.894444465637207,0.8254619836807251,0.7928994297981262,0.9222638607025146,0.2914729704768719,0.08972545713186264,0.0952933132648468,0.38840270042419434,,results/orig/obs30_8_ratio_edl_mse/logs/seed_1313.log
1414,127,0.671096,0.7914438247680664,0.8700000047683716,0.7219512462615967,0.8757396340370178,0.9332180023193359,0.2607443993190366,0.048262033611536026,0.08160561323165894,0.3035746216773987,,results/orig/obs30_8_ratio_edl_mse/logs/seed_1414.log
1515,99,0.673684,0.7816711664199829,0.8650000095367432,0.7178217768669128,0.857988178730011,0.9187058210372925,0.2934212014659586,0.08506610244512558,0.09464043378829956,0.37780219316482544,,results/orig/obs30_8_ratio_edl_mse/logs/seed_1515.log
