seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,121,0.72093,0.8237663507461548,0.9027777910232544,0.8415637612342834,0.8067061305046082,0.9318047165870667,0.2678568851517182,0.049952514469623566,0.08243214339017868,0.2763822376728058,,results/orig/obs30_9_edl_mse/logs/seed_42.log
101,243,0.698039,0.7995867729187012,0.8922222256660461,0.839479386806488,0.7633135914802551,0.9130181670188904,0.3213504101802781,0.08456868678331375,0.10444710403680801,0.38358184695243835,,results/orig/obs30_9_edl_mse/logs/seed_101.log
202,112,0.691176,0.8268482685089111,0.9011111259460449,0.8157389760017395,0.8382642865180969,0.939842939376831,0.2696802616491271,0.04078560695052147,0.082633376121521,0.2515694499015808,,results/orig/obs30_9_edl_mse/logs/seed_202.log
303,46,0.714286,0.771519660949707,0.8805555701255798,0.8364055156707764,0.715976357460022,0.918423593044281,0.2968576197117095,0.04338260740041733,0.09374911338090897,0.3194413483142853,,results/orig/obs30_9_edl_mse/logs/seed_303.log
404,120,0.693227,0.7654584050178528,0.8777777552604675,0.8329466581344604,0.7080867886543274,0.9178324937820435,0.3007331703854442,0.05126368999481201,0.0963430106639862,0.34363853931427,,results/orig/obs30_9_edl_mse/logs/seed_404.log
505,12,0.672065,0.7962962985038757,0.8899999856948853,0.8322580456733704,0.7633135914802551,0.9225621223449707,0.28217358323064884,0.07988843321800232,0.09169887006282806,0.3735367953777313,,results/orig/obs30_9_edl_mse/logs/seed_505.log
606,40,0.690196,0.80402010679245,0.8916666507720947,0.8196721076965332,0.7889546155929565,0.9178943037986755,0.30315418183349624,0.09347755461931229,0.0991177037358284,0.4015845060348511,,results/orig/obs30_9_edl_mse/logs/seed_606.log
707,93,0.692913,0.8371174931526184,0.9083333611488342,0.8379446864128113,0.8362919092178345,0.930975615978241,0.2905030030961617,0.07723356783390045,0.09448488056659698,0.35117727518081665,,results/orig/obs30_9_edl_mse/logs/seed_707.log
808,213,0.717131,0.778723418712616,0.8844444155693054,0.8452655673027039,0.7218934893608093,0.9104081988334656,0.2999250107511538,0.05491651967167854,0.09454634040594101,0.3348519802093506,,results/orig/obs30_9_edl_mse/logs/seed_808.log
909,131,0.695364,0.8185117840766907,0.8888888955116272,0.7579832077026367,0.8895463347434998,0.9362696409225464,0.2584188225955668,0.042477235198020935,0.07983439415693283,0.27938857674598694,,results/orig/obs30_9_edl_mse/logs/seed_909.log
1010,125,0.717949,0.8128440380096436,0.8866666555404663,0.7598627805709839,0.8737672567367554,0.9244696497917175,0.2959642770149333,0.04986131936311722,0.09471043199300766,0.32481375336647034,,results/orig/obs30_9_edl_mse/logs/seed_1010.log
1111,109,0.727969,0.827245831489563,0.9027777910232544,0.8280632495880127,0.8264299631118774,0.9294578433036804,0.29918809835597276,0.07780403643846512,0.0968455895781517,0.3691266179084778,,results/orig/obs30_9_edl_mse/logs/seed_1111.log
1212,153,0.688889,0.7964601516723633,0.8849999904632568,0.7941176295280457,0.7988165616989136,0.9163764715194702,0.30931581982791817,0.0470140241086483,0.09621800482273102,0.307595819234848,,results/orig/obs30_9_edl_mse/logs/seed_1212.log
1313,125,0.697095,0.8029045462608337,0.894444465637207,0.8468271493911743,0.7633135914802551,0.9156861901283264,0.35486561755162827,0.06310325860977173,0.11338332295417786,0.35098758339881897,,results/orig/obs30_9_edl_mse/logs/seed_1313.log
1414,126,0.7173,0.8121827244758606,0.8972222208976746,0.8368200659751892,0.7889546155929565,0.9254108667373657,0.29356941806204545,0.06081952527165413,0.09345201402902603,0.32210665941238403,,results/orig/obs30_9_edl_mse/logs/seed_1414.log
1515,138,0.709924,0.8023483157157898,0.8877778053283691,0.7961165308952332,0.8086785078048706,0.9188133478164673,0.37232653067676297,0.07180550694465637,0.11880243569612503,0.34624409675598145,,results/orig/obs30_9_edl_mse/logs/seed_1515.log
