seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,165,0.729412,0.8433497548103333,0.9116666913032532,0.8425197005271912,0.844181478023529,0.9406110048294067,0.27876552516559494,0.05915113165974617,0.08750410377979279,0.30608004331588745,,results/flip_only/obs_30_9_edl_mse/logs/seed_42.log
101,85,0.728682,0.8226950168609619,0.9027777910232544,0.8458333611488342,0.800788938999176,0.931586503982544,0.3932985733501779,0.08901339769363403,0.12878471612930298,0.3687448501586914,,results/flip_only/obs_30_9_edl_mse/logs/seed_101.log
202,94,0.698795,0.8045976758003235,0.8961111307144165,0.855555534362793,0.7593688368797302,0.9337725639343262,0.28162443014791444,0.08199387788772583,0.0920410230755806,0.3681041896343231,,results/flip_only/obs_30_9_edl_mse/logs/seed_202.log
303,43,0.697318,0.8244422674179077,0.8994444608688354,0.8110687136650085,0.8382642865180969,0.9385417699813843,0.28134548878157206,0.06816425919532776,0.08990916609764099,0.32278069853782654,,results/flip_only/obs_30_9_edl_mse/logs/seed_303.log
404,110,0.696296,0.8349900841712952,0.9077777862548828,0.8416833877563477,0.8284023404121399,0.9411807060241699,0.2564682934430018,0.07544244080781937,0.08293633908033371,0.33787301182746887,,results/flip_only/obs_30_9_edl_mse/logs/seed_404.log
505,135,0.706827,0.8274469971656799,0.9049999713897705,0.8471074104309082,0.8086785078048706,0.9355939626693726,0.3304614470459984,0.08058974891901016,0.10723497718572617,0.37617960572242737,,results/flip_only/obs_30_9_edl_mse/logs/seed_505.log
606,43,0.730038,0.8264299631118774,0.902222216129303,0.8264299631118774,0.8264299631118774,0.9341027736663818,0.3029978661453739,0.07318027317523956,0.09830724447965622,0.3648233115673065,,results/flip_only/obs_30_9_edl_mse/logs/seed_606.log
707,128,0.737705,0.8159831762313843,0.9027777910232544,0.8738738894462585,0.7652859687805176,0.9392641186714172,0.26514520931267976,0.06983423233032227,0.08484286069869995,0.3302936851978302,,results/flip_only/obs_30_9_edl_mse/logs/seed_707.log
808,148,0.704453,0.8218331336975098,0.9038888812065125,0.8599137663841248,0.7869822382926941,0.9314432144165039,0.26267546010479714,0.05138745531439781,0.08188328891992569,0.2941008508205414,,results/flip_only/obs_30_9_edl_mse/logs/seed_808.log
909,173,0.7251,0.8113207817077637,0.8999999761581421,0.8657718300819397,0.7633135914802551,0.9353902339935303,0.28610877077195024,0.058297693729400635,0.0902700126171112,0.3044382631778717,,results/flip_only/obs_30_9_edl_mse/logs/seed_909.log
1010,81,0.72,0.811957597732544,0.8916666507720947,0.7943395972251892,0.8303747773170471,0.9325056076049805,0.3696134001354903,0.09083909541368484,0.12210772931575775,0.42484620213508606,,results/flip_only/obs_30_9_edl_mse/logs/seed_1010.log
1111,111,0.729927,0.8381330966949463,0.9094444513320923,0.843999981880188,0.8323471546173096,0.9435330629348755,0.31733497846587455,0.08026979863643646,0.10472533851861954,0.37498939037323,,results/flip_only/obs_30_9_edl_mse/logs/seed_1111.log
1212,108,0.728682,0.8275862336158752,0.9027777910232544,0.8267716765403748,0.8284023404121399,0.9351552724838257,0.29614555736485476,0.08494404703378677,0.09707698225975037,0.3698880672454834,,results/flip_only/obs_30_9_edl_mse/logs/seed_1212.log
1313,17,0.693878,0.817460298538208,0.897777795791626,0.8223552703857422,0.8126232624053955,0.9200519919395447,0.3340943426531595,0.08185352385044098,0.10909726470708847,0.3826345205307007,,results/flip_only/obs_30_9_edl_mse/logs/seed_1313.log
1414,161,0.716535,0.8037775158882141,0.8961111307144165,0.8587443828582764,0.7554240822792053,0.9311327934265137,0.3430360931231993,0.0800972655415535,0.11344444751739502,0.3986779749393463,,results/flip_only/obs_30_9_edl_mse/logs/seed_1414.log
1515,117,0.738462,0.8334975242614746,0.9061111211776733,0.8326771855354309,0.834319531917572,0.9304432272911072,0.30828158276782136,0.10622736811637878,0.10217884182929993,0.41216015815734863,,results/flip_only/obs_30_9_edl_mse/logs/seed_1515.log
