metric,runs,mean,standard_deviation,variance,minimum,minimum_seed,maximum,maximum_seed,mean_plus_minus_std
best_val_f1,16,0.699705875,0.013002221983825168,0.0001690577765166665,0.673401,1515,0.719008,42,0.6997 ± 0.0130
test_f1,16,0.8164377920329571,0.01845503574818368,0.00034058834446673754,0.7720929980278015,404,0.8412098288536072,909,0.8164 ± 0.0185
test_accuracy,16,0.8944791741669178,0.012145342795275009,0.00014750935161473856,0.8638888597488403,404,0.9100000262260437,202,0.8945 ± 0.0121
test_precision,16,0.8025614693760872,0.033737684001380226,0.0011382313217769872,0.7306337952613831,404,0.8439425230026245,42,0.8026 ± 0.0337
test_recall,16,0.8322238698601723,0.02621091326093049,0.0006870119739720219,0.7712031602859497,808,0.8777120113372803,909,0.8322 ± 0.0262
test_auroc,16,0.926945049315691,0.008353198259424724,6.977592116125623e-05,0.9158555269241333,404,0.9445657134056091,202,0.9269 ± 0.0084
test_loss,16,0.31351406723601605,0.02308389804350589,0.0005328663488829749,0.26051762698713915,202,0.3407889792259776,707,0.3135 ± 0.0231
test_ece,16,0.036261338857002556,0.010226057155347303,0.00010457224494442977,0.022796139121055603,42,0.057599782943725586,1010,0.0363 ± 0.0102
test_brier,16,0.08574939193204045,0.007544295247226021,5.691639077731713e-05,0.07183424383401871,202,0.09895267337560654,1414,0.0857 ± 0.0075
