seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,131,0.719008,0.8269617557525635,0.9044444561004639,0.8439425230026245,0.8106508851051331,0.9409001469612122,0.2735751625715065,0.022796139121055603,0.07765232771635056,nan,,results/orig/obs30_8_area_det/logs/seed_42.log
101,91,0.718147,0.8137651681900024,0.897777795791626,0.8357588648796082,0.7928994297981262,0.9241294860839844,0.31248666435717826,0.04092082381248474,0.08321700990200043,nan,,results/orig/obs30_8_area_det/logs/seed_101.log
202,102,0.708955,0.8408644199371338,0.9100000262260437,0.8375734090805054,0.844181478023529,0.9445657134056091,0.26051762698713915,0.03254154324531555,0.07183424383401871,nan,,results/orig/obs30_8_area_det/logs/seed_202.log
303,125,0.702128,0.8110687136650085,0.8899999856948853,0.7855822443962097,0.8382642865180969,0.9321457147598267,0.3005455716381972,0.032318711280822754,0.07903821021318436,nan,,results/orig/obs30_8_area_det/logs/seed_303.log
404,100,0.691781,0.7720929980278015,0.8638888597488403,0.7306337952613831,0.8185404539108276,0.9158555269241333,0.32480139974556566,0.030174631625413895,0.09301290661096573,nan,,results/orig/obs30_8_area_det/logs/seed_404.log
505,119,0.709924,0.8217349648475647,0.8961111307144165,0.7952029705047607,0.8500986099243164,0.9179819822311401,0.321182476440547,0.05183488503098488,0.08548655360937119,nan,,results/orig/obs30_8_area_det/logs/seed_505.log
606,146,0.691781,0.7943395972251892,0.8788889050483704,0.7613019943237305,0.8303747773170471,0.9205019474029541,0.33901213307337297,0.03187744319438934,0.09661929309368134,nan,,results/orig/obs30_8_area_det/logs/seed_606.log
707,155,0.703448,0.8126195073127747,0.8911111354827881,0.7884972095489502,0.8382642865180969,0.9243201017379761,0.3407889792259776,0.02678108960390091,0.09308426082134247,nan,,results/orig/obs30_8_area_det/logs/seed_707.log
808,131,0.689362,0.8036999106407166,0.8938888907432556,0.8390557765960693,0.7712031602859497,0.9277173280715942,0.3254732261205862,0.03443770110607147,0.08190261572599411,nan,,results/orig/obs30_8_area_det/logs/seed_808.log
909,238,0.686131,0.8412098288536072,0.9066666960716248,0.807622492313385,0.8777120113372803,0.9340417385101318,0.32376379362879415,0.0271588284522295,0.08554919064044952,nan,,results/orig/obs30_8_area_det/logs/seed_909.log
1010,43,0.714829,0.8003838658332825,0.8844444155693054,0.7794392704963684,0.8224852085113525,0.9182138442993164,0.3286383600087832,0.057599782943725586,0.09366193413734436,nan,,results/orig/obs30_8_area_det/logs/seed_1010.log
1111,134,0.691358,0.832335352897644,0.9066666960716248,0.842424213886261,0.8224852085113525,0.9284205436706543,0.30098355772867724,0.037195563316345215,0.07963722944259644,nan,,results/orig/obs30_8_area_det/logs/seed_1111.log
1212,93,0.703704,0.8390243649482727,0.9083333611488342,0.8301158547401428,0.848126232624054,0.9343910813331604,0.2923035301614147,0.036924540996551514,0.08129339665174484,nan,,results/orig/obs30_8_area_det/logs/seed_1212.log
1313,20,0.686792,0.8243243098258972,0.898888885974884,0.8071833848953247,0.8422091007232666,0.922356903553009,0.30733540795041187,0.05366423353552818,0.08767221122980118,nan,,results/orig/obs30_8_area_det/logs/seed_1313.log
1414,111,0.704545,0.814108669757843,0.8916666507720947,0.7878229022026062,0.8422091007232666,0.9254642128944397,0.33379301605627293,0.026271574199199677,0.09895267337560654,nan,,results/orig/obs30_8_area_det/logs/seed_1414.log
1515,143,0.673401,0.8144712448120117,0.8888888955116272,0.7688266038894653,0.8658776879310608,0.9201145172119141,0.331024170081832,0.03768393024802208,0.0833762139081955,nan,,results/orig/obs30_8_area_det/logs/seed_1515.log
