seed,best_epoch,best_val_f1,test_f1,test_accuracy,test_precision,test_recall,test_auroc,test_loss,test_ece,test_brier,test_mean_uncertainty,test_aurcbest_checkpoint,log_file
42,99,0.713881,0.8259587287902832,0.9072327017784119,0.875,0.7821229100227356,0.937859058380127,0.3330620840455996,0.024334631860256195,0.09752210229635239,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_42.log
101,216,0.717808,0.8371767997741699,0.9084119200706482,0.8377622365951538,0.8365921974182129,0.9454764723777771,0.27361170318166134,0.021552294492721558,0.07777152955532074,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_101.log
202,119,0.72,0.8316291570663452,0.9029088020324707,0.8122503161430359,0.8519552946090698,0.9412758350372314,0.2782678081422874,0.02404751069843769,0.07918184250593185,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_202.log
303,45,0.709845,0.8186109066009521,0.8942610025405884,0.7913950681686401,0.8477653861045837,0.933260440826416,0.3100139915596428,0.034149229526519775,0.0902351662516594,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_303.log
404,108,0.70437,0.8245270848274231,0.8942610025405884,0.7735618352890015,0.8826815485954285,0.9374671578407288,0.31393336683189843,0.0199483260512352,0.09417912364006042,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_404.log
505,9,0.710183,0.8024606704711914,0.8863993883132935,0.7858099341392517,0.8198323845863342,0.9178789258003235,0.37432666414623234,0.027681291103363037,0.11176817119121552,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_505.log
606,12,0.699187,0.77689528465271,0.8785377144813538,0.8041853308677673,0.751396656036377,0.9165968894958496,0.3578081664265277,0.0303157027810812,0.10894870012998581,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_606.log
707,253,0.721127,0.8199288249015808,0.9005503058433533,0.8359941840171814,0.8044692873954773,0.9345278739929199,0.2825558176736665,0.029116017743945122,0.07942604273557663,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_707.log
808,23,0.711864,0.8198395371437073,0.9029088020324707,0.858015239238739,0.7849162220954895,0.9282850027084351,0.31609366986038956,0.05183788388967514,0.09178655594587326,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_808.log
909,122,0.729805,0.800000011920929,0.8875786066055298,0.8011204600334167,0.7988826632499695,0.9179812669754028,0.3367891344073806,0.032597865909338,0.10076568275690079,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_909.log
1010,14,0.708447,0.8142458200454712,0.8954402804374695,0.8142458200454712,0.8142458200454712,0.9186750650405884,0.3210193831789121,0.0411025695502758,0.09342312812805176,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_1010.log
1111,94,0.735695,0.8340306878089905,0.9064465165138245,0.8328690528869629,0.8351955413818359,0.9402894973754883,0.30800970259344207,0.023782530799508095,0.09098167717456818,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_1111.log
1212,26,0.719547,0.8254417181015015,0.9029088020324707,0.8354792594909668,0.8156424760818481,0.9324092864990234,0.30127334641399683,0.04788690060377121,0.0867922231554985,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_1212.log
1313,10,0.710744,0.8142957091331482,0.8958333134651184,0.8171589374542236,0.8114525079727173,0.921035885810852,0.34924418577702426,0.03306446969509125,0.10529020428657532,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_1313.log
1414,145,0.726761,0.8269503712654114,0.9040880799293518,0.8400576114654541,0.8142458200454712,0.9377620220184326,0.2961813502196531,0.015620294027030468,0.08668703585863113,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_1414.log
1515,9,0.710875,0.800000011920929,0.8852201104164124,0.7849462628364563,0.8156424760818481,0.9180485010147095,0.31754173121406765,0.050579983741045,0.09175212681293488,nan,,results/flip_only/obs15_8_ratio_det/logs/seed_1515.log
